"RECURSOS FEDERAIS",,,,,TOTAL,576372448.5299999,498607887.2299992,457486196.5199996
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005388,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES.",6300,6300,6300
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005389,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES.",165.89,165.89,165.89
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005390,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES.",1031.4,1031.4,242.38
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005391,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE TIRAS REAGENTES  PARA DETERMINAÇÃO DE GLICOSE NO SANGUE,  COM CESSÃO DOS GLICOSÍMETROS.",31500,31500,31500
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005392,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COTAÇÃO DE COMPRA EMERGENCIAL ( DISPENSA ) BALÃO NÃO COMPLACENTE ( OBS; TAMANHO 3,0 X 20 ) PACIENTE SEVERINO RAMOS DE MOURA",449.89,449.89,449.89
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005393,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES PARA HEMODINÂMICA.",999.98,999.98,999.98
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005394,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 MESES, PARA EVENTUAL FORNECIMENTO DE MEDICAMENTOS.",15147.6,15147.6,15147.6
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005395,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 MESES, PARA EVENTUAL FORNECIMENTO DE MEDICAMENTOS.",15147.6,15147.6,15147.6
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005396,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","ADESÃO A ATA DE REGISTRO DE PREÇOS PROVENIENTE DO PROCESSO LICITATÓRIO Nº 0002/2019, PREGÃO ELETRÔNICO Nº0002/2019, CUJO OBJETO CONSISTE NO REGISTRO DE PREÇOS, COM VALIDADE DE 12(DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES/CLÍNICA CIRÚRGICA",9817.5,9817.5,9817.5
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005397,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","ADESÃO A ATA DE REGISTRO DE PREÇOS PROVENIENTE DO PROCESSO LICITATÓRIO Nº 0002/2019, PREGÃO ELETRÔNICO Nº0002/2019, CUJO OBJETO CONSISTE NO REGISTRO DE PREÇOS, COM VALIDADE DE 12(DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES/CLÍNICA CIRÚRGICA",10494,10494,10494
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005398,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAL MÉDICO-HOSPITALAR PARA CARDIOLOGIA.",23222.16,23222.16,23222.16
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005399,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) LUVA PARA PROCEDIMENTO NAO ESTERIL Nº 7,5",16497,16497,16497
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005400,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) LUVA PARA PROCEDIMENTO NAO ESTERIL Nº 7,5COTACAO DE COMPRA EMERGENCIAL",16497,16497,16497
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005402,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COTAÇÃO DE COMPRA EMERGENCIAL ( DISPENSA ) STENT EXPANSÍVEL POR BALÃO TAMANHO 5 X 40 MM PACIENTE;LIVANEIDE ALVES DE LEMOS",4068,4068,4068
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005404,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) FIO DE SUTURA CATGUT CROMADO 1 C/ AG. 4,0CM 1/2 CIRC.",2576.64,2576.64,1756.8
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005405,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) CATETER GUIA PARA ANGIOPLASTIA - COMPRIMENTO DE 4,0 MM CD CURVA 6F. JR 4.0",1888.9,1888.9,1888.9
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005410,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES",15160,15160,15160
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005411,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES",15160,15160,0
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005412,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES",15160,15160,0
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005413,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) FIO DE SUTURA CATGUT CROMADOR 1 C/ AG. 4,0CM 1/2 CIRC.",2436,2436,2436
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005414,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) FIO DE SUTURA DE ALGODAO 2-0 S/ AGULHA.",315.36,315.36,0
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005415,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) FIO DE SUTURA DE ALGODÃO 0 S/ AGULHA",158.4,158.4,158.4
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005416,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) FIO DE SUTURA DE ALGODAO 3-0 S/ AGULHA",246,246,246
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005417,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) COLA BIOL.HEMOSTATICA 2ML ( FIBRINA + TROMBINA ) - EVICEL",9990,9990,9990
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005418,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","ADESÃO A ATA DE REGISTRO DE PREÇOS DO PROCESSO LICITATÓRIO CPL/HAM Nº 0124/2019 - PREGÃO ELETRÔNICO Nº 0040/2019, PARA AQUISIÇÃO DOS PRODUTOS CONSTANTES NOS LOTES 10 E 17, DA EMPRESA DETENTORA DA ATA DE REGISTRO DE PREÇOS MEDICAL CARE CIRÚRGICA E COMÉRCIO LTDA.",815,815,815
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005419,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","ADESÃO A ATA DE REGISTRO DE PREÇOS DO PROCESSO LICITATÓRIO CPL/HAM Nº 0124/2019 - PREGÃO ELETRÔNICO Nº 0040/2019, PARA AQUISIÇÃO DOS PRODUTOS CONSTANTES NOS LOTES 10 E 17, DA EMPRESA DETENTORA DA ATA DE REGISTRO DE PREÇOS MEDICAL CARE CIRÚRGICA E COMÉRCIO LTDA.",8280,8280,8280
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005421,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COTAÇÃO DE COMPRA EMERGENCIAL ( DISPENSA ) AEROCÂMARA PARA ADMISTRAÇÃO DE AEROSÓIS INALATÓRIO - INFANTIL ( ESPEÇADOR VALVULADO )",2381.4,2381.4,2381.4
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005422,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) FRALDA DESC P/ ADULTO G.",15180,15180,15180
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005423,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES.",1191.67,1191.67,1191.67
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005424,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE EQUIPOS, COM CESSÃO  DAS BOMBAS DE INFUSÃO, EM REGIME DE COMODATO, E EXTENSOR DE SERINGA",32970,32970,32970
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005425,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE EQUIPOS, COM CESSÃO  DAS BOMBAS DE INFUSÃO, EM REGIME DE COMODATO, E EXTENSOR DE SERINGA",12990,12990,12990
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005427,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES PARA HEMODINÂMICA",2520,2520,0
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005428,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES PARA HEMODINÂMICA",7900,7900,0
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005429,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES PARA HEMODINÂMICA",7900,7900,0
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005430,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES PARA HEMODINÂMICA",333,333,0
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005431,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","COMPRA EMERGENCIAL ( DISPENSA ) SERINGA P/ INSULINA DESCARTAVEL 1ML/ 100UI S/ AGULHA.",6600,6600,6600
"530404-HOSPITAL AGAMENON MAGALHAES",2020NE005432,"0144530002-RECURSOS FUNDO A FUNDO SUS BLOCO CUSTEIO PARA COVID19","2393-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - REDE PRÓPRIA SOB GESTÃO ESTADUAL","1656-GARANTIA DA OFERTA DE PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - 06 GRANDES HOSPITAIS","REGISTRO DE PREÇOS, COM VALIDADE DE 12 (DOZE) MESES, PARA EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICOS HOSPITALARES.",1359.6,1359.6,1359.6
