"RELATÓRIO DE INSERÇÕES PUBLICITÁRIAS PLANEJADAS ",,,,,,,,,,,,,,,,,,,,,,,,,
"Ações de Publicidade - COVID-19",,,,,,,,,,,,,,,,,,,,,,,,,
"Fonte: sistema GestãoSecomGer - maio/21",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Meio,"Nom Veic","CNPJ Veic","Cidade sede ",Agencia,"Nom ação","Num ação","Dat Início Veic.","Dat Fim Veic",Moeda,"Vlr Receb Veic",Grupo,Editora,"Status ação",Conformidade,Programa,"Fx Horária",Rubrica,Formato,"Qtd Ins","Ano Ação","Tipo TV","Tip Midia Exterior","Tip Midia Exterior Digital","Vlr Remuneração Agência",Abrangencia
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/07,2020/11/07,Real,421,"TV GLOBO",,"Mídia Conforme",2020/10/29,PTV1,"12:12 - 13:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,63.15,Estadual
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/10,2020/11/10,Real,421,"TV GLOBO",,"Mídia Conforme",2020/10/29,PTV1,"12:12 - 13:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,63.15,Estadual
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/22,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"SESSAO DA TARDE","15:10 - 16:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Estadual
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/27,2020/10/30,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"VALE A PENA VER DE NOVO","16:10 - 18:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Estadual
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/04,2020/11/04,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/29,"SESSAO DA TARDE","15:10 - 16:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,0,Estadual
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/05,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/29,"VALE A PENA VER DE NOVO","16:10 - 18:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Estadual
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/25,2020/10/25,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"TEMPERATURA MAXIMA","14:10 - 16:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,0,Estadual
Televisão,"GLOBO - RORAIMA",27.865.757/0033-81,"RR - Boa Vista",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/29,2020/10/29,Real,,"TV GLOBO",,"Mídia Conforme",2020/10/19,"SESSAO DA TARDE","15:11 - 16:11","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,,Estadual
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/22,2020/10/30,Real,28920,"TV GLOBO",,"Mídia Conforme",2020/10/19,"NOVELA III","21:10 - 22:10","Utilidade Pública","FILME HDTV",4,2020,ABERTA,,,4338,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/03,2020/11/05,Real,21690,"TV GLOBO",,"Mídia Conforme",2020/10/29,"NOVELA III","21:10 - 22:10","Utilidade Pública","FILME HDTV",3,2020,ABERTA,,,3253.5,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/29,Real,12305,"TV GLOBO",,"Mídia Conforme",2020/10/19,PTV1,"12:10 - 13:10","Utilidade Pública","FILME HDTV",6,2020,ABERTA,,,1845.75,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/06,Real,9844,"TV GLOBO",,"Mídia Conforme",2020/10/29,PTV1,"12:10 - 13:10","Utilidade Pública","FILME HDTV",4,2020,ABERTA,,,1476.6,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/09,Real,5184,"TV GLOBO",,"Mídia Conforme",2020/10/29,"TELA QUENTE","22:10 - 00:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,777.6,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/01,2020/11/08,Real,2926,"TV GLOBO",,"Mídia Conforme",2020/10/29,"TEMPERATURA MAXIMA","14:10 - 16:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,438.9,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/26,2020/10/26,Real,2592,"TV GLOBO",,"Mídia Conforme",2020/10/19,"TELA QUENTE","22:10 - 00:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,388.8,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/23,2020/10/23,Real,2461,"TV GLOBO",,"Mídia Conforme",2020/10/19,PTV1,"12:11 - 13:11","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,369.15,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/25,2020/10/25,Real,1463,"TV GLOBO",,"Mídia Conforme",2020/10/19,"TEMPERATURA MAXIMA","14:10 - 16:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,219.45,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/22,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"SESSAO DA TARDE","15:10 - 16:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/27,2020/10/30,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"VALE A PENA VER DE NOVO","16:10 - 18:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/04,2020/11/04,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/29,"SESSAO DA TARDE","15:10 - 16:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/05,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/29,"VALE A PENA VER DE NOVO","16:10 - 18:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - TV CABUGI",10.704.625/0001-98,"RN - Natal",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/29,2020/10/29,Real,,"TV GLOBO",,"Mídia Conforme",2020/10/19,"SESSAO DA TARDE","15:11 - 16:11","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/22,2020/10/30,Real,70736,"TV GLOBO",,"Mídia Conforme",2020/10/19,"NOVELA III","21:10 - 22:10","Utilidade Pública","FILME HDTV",4,2020,ABERTA,,,10610.4,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/03,2020/11/05,Real,35368,"TV GLOBO",,"Mídia Conforme",2020/10/29,"NOVELA III","21:10 - 22:10","Utilidade Pública","FILME HDTV",3,2020,ABERTA,,,5305.2,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/06,2020/11/06,Real,17684,"TV GLOBO",,"Mídia Conforme",2020/10/29,"NOVELA III","21:12 - 22:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,2652.6,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/06,Real,16556,"TV GLOBO",,"Mídia Conforme",2020/10/29,PTV1,"12:10 - 13:10","Utilidade Pública","FILME HDTV",4,2020,ABERTA,,,2483.4,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/09,Real,13434,"TV GLOBO",,"Mídia Conforme",2020/10/29,"TELA QUENTE","22:10 - 00:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,2015.1,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/29,Real,12417,"TV GLOBO",,"Mídia Conforme",2020/10/19,PTV1,"12:10 - 13:10","Utilidade Pública","FILME HDTV",6,2020,ABERTA,,,1862.55,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/23,2020/10/30,Real,12417,"TV GLOBO",,"Mídia Conforme",2020/10/19,PTV1,"12:11 - 13:11","Utilidade Pública","FILME HDTV",3,2020,ABERTA,,,1862.55,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/01,2020/11/08,Real,9162,"TV GLOBO",,"Mídia Conforme",2020/10/29,"TEMPERATURA MAXIMA","14:10 - 16:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,1374.3,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/26,2020/10/26,Real,6717,"TV GLOBO",,"Mídia Conforme",2020/10/19,"TELA QUENTE","22:10 - 00:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,1007.55,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/28,2020/10/28,Real,4534,"TV GLOBO",,"Mídia Conforme",2020/10/19,"VALE A PENA VER DE NOVO","16:11 - 18:11","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,680.1,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/22,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"SESSAO DA TARDE","15:10 - 16:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/27,2020/10/30,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"VALE A PENA VER DE NOVO","16:10 - 18:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/25,2020/10/25,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/19,"TEMPERATURA MAXIMA","14:10 - 16:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/04,2020/11/04,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/29,"SESSAO DA TARDE","15:10 - 16:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/05,Real,0,"TV GLOBO",,"Mídia Conforme",2020/10/29,"VALE A PENA VER DE NOVO","16:10 - 18:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/29,2020/10/29,Real,,"TV GLOBO",,"Mídia Conforme",2020/10/19,"SESSAO DA TARDE","15:11 - 16:11","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/05,2020/11/05,Real,,"TV GLOBO",,"Mídia Conforme",2020/10/29,"SESSAO DA TARDE","15:12 - 16:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,,Regional
Televisão,"GLOBO - VERDES MARES",27.865.757/0033-81,"CE - Fortaleza",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/09,2020/11/09,Real,,"TV GLOBO",,"Mídia Conforme",2020/10/29,"VALE A PENA VER DE NOVO","16:12 - 18:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,,Regional
Televisão,"GLOBO NEWS",27.865.757/0001-02,"RJ - Rio de Janeiro",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/30,Real,69804.8,GLOBOSAT,,"Mídia Conforme",2020/10/19,"FAIXA HORÁRIA","18:10 - 01:10","Utilidade Pública","FILME HDTV",9,2020,FECHADA,,,10470.72,Nacional
Televisão,"GLOBO NEWS",27.865.757/0001-02,"RJ - Rio de Janeiro",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/22,2020/10/22,Real,8725.6,GLOBOSAT,,"Mídia Conforme",2020/10/19,"FAIXA HORÁRIA","18:11 - 01:11","Utilidade Pública","FILME HDTV",1,2020,FECHADA,,,1308.84,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/23,2020/10/27,Real,468000,RECORD,,"Mídia Conforme",2020/10/22,"HOJE EM DIA","10:10 - 12:10","Utilidade Pública",MERCHANDISING,2,2020,ABERTA,,,70200,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/03,2020/11/06,Real,357720,RECORD,,"Mídia Conforme",2020/10/29,"JORNAL DA RECORD","19:10 - 20:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,53658,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/28,Real,357720,RECORD,,"Mídia Conforme",2020/10/17,"JORNAL DA RECORD","19:10 - 20:10","Utilidade Pública","FILME HDTV",3,2020,ABERTA,,,53658,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/30,Real,290850,RECORD,,"Mídia Conforme",2020/10/17,"CIDADE ALERTA","17:10 - 19:10","Utilidade Pública","FILME HDTV",7,2020,ABERTA,,,43627.5,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/01,2020/11/01,Real,177240,RECORD,,"Mídia Conforme",2020/10/29,"DOMINGO ESPETACULAR","19:10 - 23:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,26586,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/18,2020/10/18,Real,177240,RECORD,,"Mídia Conforme",2020/10/17,"DOMINGO ESPETACULAR","19:10 - 23:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,26586,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/21,2020/10/21,Real,177047.14,RECORD,,"Mídia Conforme",2020/10/17,"JORNAL DA RECORD","19:12 - 20:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,26557.07,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/19,2020/10/29,Real,161640,RECORD,,"Mídia Conforme",2020/10/17,"FALA BRASIL","08:10 - 10:10","Utilidade Pública","FILME HDTV",4,2020,ABERTA,,,24246,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/22,2020/10/30,Real,118800,RECORD,,"Mídia Conforme",2020/10/17,"NOVELA DA TARDE 1","15:10 - 16:10","Utilidade Pública","FILME HDTV",4,2020,ABERTA,,,17820,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/01,2020/11/01,Real,94440,RECORD,,"Mídia Conforme",2020/10/29,"CAMERA RECORD","23:10 - 00:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,14166,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/03,2020/11/06,Real,83100,RECORD,,"Mídia Conforme",2020/10/29,"CIDADE ALERTA","17:10 - 19:10","Utilidade Pública","FILME HDTV",3,2020,ABERTA,,,12465,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/24,2020/10/31,Real,83100,RECORD,,"Mídia Conforme",2020/10/17,"CIDADE ALERTA SB","17:10 - 19:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,12465,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/05,Real,79200,RECORD,,"Mídia Conforme",2020/10/29,"NOVELA DA TARDE 2","15:12 - 16:12","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,11880,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/25,2020/10/25,Real,69870,RECORD,,"Mídia Conforme",2020/10/17,"CINE MAIOR","13:10 - 15:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,10480.5,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/07,2020/11/07,Real,41550,RECORD,,"Mídia Conforme",2020/10/29,"CIDADE ALERTA SB","17:10 - 19:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,6232.5,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/04,2020/11/04,Real,41472.37,RECORD,,"Mídia Conforme",2020/10/29,"CIDADE ALERTA","17:12 - 19:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,6220.86,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/05,2020/11/05,Real,40410,RECORD,,"Mídia Conforme",2020/10/29,"FALA BRASIL","08:10 - 10:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,6061.5,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/23,2020/10/23,Real,39431.58,RECORD,,"Mídia Conforme",2020/10/17,"NOVELA DA TARDE 1","15:01 - 16:01","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,5914.74,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/24,2020/10/24,Real,28020,RECORD,,"Mídia Conforme",2020/10/17,"CINE AVENTURA","15:10 - 17:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,4203,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/06,2020/11/06,Real,28020,RECORD,,"Mídia Conforme",2020/10/29,"HOJE EM DIA","10:12 - 12:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,4203,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/02,2020/11/05,Real,0,RECORD,,"Mídia Conforme",2020/10/29,"NOVELA DA TARDE 1","15:10 - 16:10","Utilidade Pública","FILME HDTV",2,2020,ABERTA,,,0,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/07,2020/11/07,Real,0,RECORD,,"Mídia Conforme",2020/10/29,"CINE AVENTURA","15:10 - 17:10","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,0,Nacional
Televisão,"RECORD - NET",60.628.369/0001-75,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/11/23,2020/11/23,Real,0,RECORD,,"Mídia Conforme",2020/10/17,"NOVELA DA TARDE 1","15:12 - 16:12","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,0,Nacional
Televisão,"RECORD NEWS",02.344.518/0001-78,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/28,Real,28500,RECORD,,"Mídia Conforme",2020/10/19,"JORNAL DA RECORD NEWS ","21:10 - 22:10","Utilidade Pública","FILME HDTV",7,2020,FECHADA,,,4275,Nacional
Televisão,"RECORD NEWS",02.344.518/0001-78,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/30,Real,27300,RECORD,,"Mídia Conforme",2020/10/19,"JORNAL DA RECORD","20:10 - 21:10","Utilidade Pública","FILME HDTV",9,2020,FECHADA,,,4095,Nacional
Televisão,"RECORD NEWS",02.344.518/0001-78,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/30,Real,23400,RECORD,,"Mídia Conforme",2020/10/19,"HORA NEWS NOTURNO","21:10 - 22:10","Utilidade Pública","FILME HDTV",11,2020,FECHADA,,,3510,Nacional
Televisão,"RECORD NEWS",02.344.518/0001-78,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/23,2020/10/27,Real,11700,RECORD,,"Mídia Conforme",2020/10/19,"HORA NEWS NOTURNO","21:11 - 22:11","Utilidade Pública","FILME HDTV",3,2020,FECHADA,,,1755,Nacional
Televisão,"RECORD NEWS",02.344.518/0001-78,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/29,2020/10/30,Real,11400,RECORD,,"Mídia Conforme",2020/10/19,"JORNAL DA RECORD NEWS ","21:11 - 22:11","Utilidade Pública","FILME HDTV",2,2020,FECHADA,,,1710,Nacional
Televisão,"RECORD NEWS",02.344.518/0001-78,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/26,2020/10/28,Real,7800,RECORD,,"Mídia Conforme",2020/10/19,"JORNAL DA RECORD","20:11 - 21:11","Utilidade Pública","FILME HDTV",2,2020,FECHADA,,,1170,Nacional
Televisão,"RECORD NEWS",02.344.518/0001-78,"SP - São Paulo",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/24,2020/10/25,Real,7800,RECORD,,"Mídia Conforme",2020/10/19,"CAMERA RECORD  ","21:11 - 22:11","Utilidade Pública","FILME HDTV",2,2020,FECHADA,,,1170,Nacional
Televisão,"REDE BRASIL",18.965.800/0001-02,"MS - Campo Grande",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/21,2020/10/30,Real,76000,,,"Mídia Conforme",2020/10/19,"FAIXA HORÁRIA","06:10 - 00:10","Utilidade Pública","FILME HDTV",20,2020,ABERTA,,,11400,Nacional
Televisão,"REDE BRASIL",18.965.800/0001-02,"MS - Campo Grande",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/29,2020/10/29,Real,4000,,,"Mídia Conforme",2020/10/19,"FAIXA HORÁRIA","06:01 - 00:01","Utilidade Pública","FILME HDTV",1,2020,ABERTA,,,600,Nacional
Televisão,"REDE GENESIS",00.089.913/0001-26,"DF - Brasília",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/30,Real,40609.8,"SARA NOSSA TERRA",,"Mídia Conforme",2020/10/19,"FAIXA HORÁRIA","18:10 - 21:10","Utilidade Pública","FILME HDTV",7,2020,SEGMENTADA,,,6091.47,Nacional
Televisão,"REDE GENESIS",00.089.913/0001-26,"DF - Brasília",CALIA/Y2,"COVID-19 - CUIDADO PRECOCE",20200024,2020/10/20,2020/10/29,Real,34788,"SARA NOSSA TERRA",,"Mídia Conforme",2020/10/19,"FAIXA HORÁRIA","21:10 - 00:10","Utilidade Pública","FILME HDTV",5,2020,SEGMENTADA,,,5218.2,Nacional
